step,timestamp_ns,timestamp_sec,dt,est_x,est_y,est_z,est_roll,est_pitch,est_yaw
157,1598870185092707574,1598870185.0927076,0.009543164,-0.008604831363200262,0.2896501891558366,0.07891768754494435,0.0002503383166908616,-0.0004203699307452474,-0.000199752092513105
158,1598870185112809760,1598870185.11281,0.020102186,0.05367531461969027,0.30481987354542084,-0.06557737241202179,0.0002464979321364029,-0.00042864806929302917,-0.00020284508485512016
159,1598870185153137381,1598870185.1531374,0.040327621,0.010898833236649785,0.3570790046471745,-0.07637951296221114,0.00023270525492262374,-0.00042322725868361194,-0.0001656671482383195
160,1598870185153538587,1598870185.1535387,0.00040120600000000003,-0.18959994258341906,0.2635685077642516,-0.07185196970378278,0.00023256803619468958,-0.00042317332885369807,-0.00016529727739376162
161,1598870185183370834,1598870185.1833708,0.029832247000000003,-0.27399218671160236,0.22693161030578463,-0.12601958792422543,0.00021087501400036498,-0.0004519641044129404,-0.00018515692387750986
162,1598870185193022746,1598870185.1930227,0.009651912,-0.2666350170335765,0.20573845257561912,-0.019899366073567317,0.00020750997903705158,-0.00045426883000444166,-0.00018954237820832396
163,1598870185213433963,1598870185.213434,0.020411217000000002,-0.1976988651443096,0.32506385166779644,-0.00621840790935006,0.00020804949509420524,-0.0004432445990481611,-0.00018067156723998337
164,1598870185232794709,1598870185.2327948,0.019360746,-0.3021625120965404,0.14438565702281067,0.03725116134042167,0.00021436951278017835,-0.00045376057987789824,-0.00017839725433093284
165,1598870185253134342,1598870185.2531345,0.020339633000000003,-0.4335114988173834,-0.059906780587313975,0.08685923312399302,0.00021632206611661654,-0.000467118227662726,-0.00019048067241752968
166,1598870185273287013,1598870185.273287,0.020152671,-0.46405978107814405,-0.1931910082819151,0.18111493418998242,0.00023164817884690638,-0.0004988834661686784,-0.00019780949102192434
167,1598870185293320770,1598870185.293321,0.020033757000000003,-0.49478229824311376,-0.08183810295560093,0.1637598524371343,0.0002309065463713952,-0.00048025392901653426,-0.00021817949913749602
168,1598870185312374748,1598870185.3123748,0.019053978000000003,-0.417354439154857,-0.05919724664473288,0.2082878505904994,0.0002483091139666657,-0.000487854279334923,-0.00025985977008180267
169,1598870185352350884,1598870185.3523512,0.039976136,-0.201385443785801,-0.15407284534476884,0.27619670437274213,0.0003099665604112404,-0.00043015581752498303,0.00047771041386517944
170,1598870185372747600,1598870185.3727477,0.020396716000000002,-0.20836744691666786,-0.1421742031420989,0.29453182799618727,0.0003377135143461577,-0.0004080149496060261,0.00029451550815066377
171,1598870185392827125,1598870185.3928273,0.020079525,-0.2591886525717052,-0.2235996754409297,0.3564220941366403,0.0002733864545958289,-0.0004327965096556075,0.0005903715112675033
172,1598870185392941960,1598870185.3929422,0.00011483500000000001,-0.2909226284628635,-0.41879242929523447,0.13275820330620375,0.0002730185675115264,-0.00043293823564007636,0.00059206351464497
173,1598870185413419535,1598870185.4134197,0.020477575,-0.23507565187713728,-0.3652941521300884,0.218856797911787,0.0003213426321225937,-0.00041679109663078737,0.0004844537681014189
174,1598870185443152182,1598870185.4431522,0.029732647,-0.3347115306633924,-0.4337390409750703,0.2025252905982057,0.000343586435059517,-0.0004274426129658019,-1.4713922113963709e-05
175,1598870185463273970,1598870185.463274,0.020121788,-0.15629696077141986,-0.22148403286428442,0.1845278807928937,0.00037663404136413546,-0.0004221772713442128,-0.00041042599322189515
176,1598870185482613617,1598870185.4826136,0.019339647,-0.21608522587571216,-0.17298481005519908,0.25689230315044725,0.0004246000137196705,-0.0004253857297036269,-0.000961376287024667
177,1598870185493150711,1598870185.4931507,0.010537094,-0.20268670279093703,-0.1918456933569468,0.26206117549890146,0.00045115974277270496,-0.0004250361285880835,-0.0012709872292117938
178,1598870185513652700,1598870185.5136528,0.020501989,-0.16648598161937816,-0.15057923172255017,0.36001658974881906,0.000534935336041415,-0.00044997296645073095,-0.0024048755539874483
179,1598870185532759458,1598870185.5327597,0.019106758,-0.08761703094158052,-0.11204020135399571,0.3147027062883558,0.0005442867484074831,-0.00045978149646860064,-0.004871416411999976
180,1598870185552755860,1598870185.552756,0.019996402,-0.11600545734305542,-0.04066780672585063,0.3329140425603251,0.0008692449925330318,-0.00046740764219439036,-0.010962607115592335
181,1598870185572817632,1598870185.5728178,0.020061772000000002,-0.1861802067327054,-0.08193874769482186,0.29402036555551286,0.0012335002286087383,-0.0004671075914701017,-0.017065272473451947
182,1598870185593291478,1598870185.5932915,0.020473846,-0.27014734226024995,0.053018976808028355,0.2176110225162403,0.0013964153749446966,-0.0005555668537965759,-0.022638641183391425
183,1598870185613485360,1598870185.6134853,0.020193882,-0.22587324192193015,0.14841813416276442,0.1478174544745225,0.0017214363071276194,-0.0004940330126414977,-0.028065407180732648
184,1598870185632449172,1598870185.6324494,0.018963812,-0.2977009876749533,0.12296538575126831,0.16353495017945935,0.0018350340000627802,-0.0004921931975880785,-0.031275827766810226
185,1598870185663265565,1598870185.6632657,0.030816393,-0.23565198952096056,0.11505159840675408,0.22276339544067572,0.001948196502598392,-0.00045830106332226555,-0.02899940349656458
186,1598870185673163911,1598870185.6731641,0.009898346,-0.2728832016700401,0.022415124622985484,0.24002309989350165,0.0019009209369117103,-0.0004652193350517816,-0.028494864232225754
187,1598870185692496068,1598870185.6924963,0.019332157000000003,-0.23107637887933305,0.12764539166962574,0.28545926749963324,0.0012915686528665246,-0.0007071925189774156,-0.02722005037660887
188,1598870185723312111,1598870185.7233121,0.030816043,-0.3332577789437309,-0.11895464054337475,0.29963060832420185,0.0013396013785566606,-0.0006753852809611561,-0.02890578706391207
189,1598870185732923545,1598870185.7329237,0.009611434,-0.29305210365043455,-0.06800205522810447,0.22214449585716584,0.0014339990810843554,-0.0006346512525117475,-0.0293753794803982
190,1598870185752933365,1598870185.7529335,0.02000982,-0.16809991015558853,-0.07862004563111667,0.23490846526502812,0.001639817994932234,-0.0005256041244183188,-0.031024785913738657
191,1598870185773351977,1598870185.7733521,0.020418612000000003,-0.0494914134224763,-0.05165717469945933,0.21069239187192798,0.0020336489446849603,-0.000484844313894162,-0.034752465161338446
192,1598870185793304269,1598870185.7933044,0.019952292,-0.13637702749792444,0.22616155482446093,0.11765590870669307,0.002130885970007173,-0.0004648511358570734,-0.03869161613655066
193,1598870185813422104,1598870185.8134222,0.020117835,-0.043606838057383725,0.037537029269748834,0.05970399046780413,0.002144356197345222,-0.0005870131154107621,-0.04312018206557519
194,1598870185832866929,1598870185.832867,0.019444825000000002,0.10180787244132251,-0.041800796950389324,0.11841929239338747,0.0022374053508987177,-0.0006288141166147597,-0.046402185079146535
195,1598870185862614556,1598870185.8626146,0.029747627000000002,0.03250814578000555,0.05958860010290438,0.02532020700816739,0.00240645098117729,-0.0005614167563411383,-0.04702692186325386
196,1598870185873266645,1598870185.8732667,0.010652089,-0.11773735446253873,0.19505524830418794,0.03770809009734559,0.0024358114423260312,-0.0005511131335453297,-0.047017647075781877
197,1598870185903044774,1598870185.903045,0.029778129,-0.23787804745867677,0.11723748701577165,-0.13022792886056325,0.002429362344862246,-0.0005442482050899795,-0.04662591627951535
198,1598870185912839153,1598870185.9128392,0.009794379,-0.2547499565421373,-0.03114503850337094,-0.1758988695743557,0.0023883695122570107,-0.000558989872518774,-0.04654038235400427
199,1598870185932956574,1598870185.9329567,0.020117421,-0.06304142008275077,-0.07484749434322288,-0.1903390780976356,0.0023814868474952024,-0.000564431067421767,-0.04651090743328811
200,1598870185953361672,1598870185.9533617,0.020405098,-0.18839495370072673,-0.002486448721237125,-0.15190365480961535,0.0024266248927783383,-0.0005358254866978042,-0.04646329797212968
201,1598870185972455840,1598870185.972456,0.019094168,-0.2747230429091567,-0.17467168259184793,-0.1544095270712891,0.0023942519092707273,-0.0005347886454749126,-0.0464962346113218
202,1598870186012920845,1598870186.0129209,0.040465005000000005,-0.22709987550458596,-0.35525502860774355,-0.06992868063104521,0.00242959809176894,-0.0004764605864479914,-0.04782719101145651
203,1598870186013021169,1598870186.0130212,0.00010032400000000001,-0.307415597560354,-0.2956579428013263,-0.11425808819117117,0.0024296857247845033,-0.000476315974969658,-0.04783049082248798
204,1598870186032978517,1598870186.0329785,0.019957348,-0.3641001240277875,-0.1578380776295071,-0.09918433687658963,0.0026254352039299118,-0.0004221553162110683,-0.04959489448308536
205,1598870186053073517,1598870186.0530734,0.020095000000000002,-0.48678009326508004,-0.09380666863636711,-0.048460926680145976,0.0026370186490044124,-0.00048500828546217586,-0.05239874061218983
206,1598870186073235240,1598870186.0732353,0.020161723000000003,-0.43680451640631157,0.04361857804137745,-0.09380736131064701,0.0026744437860949013,-0.0005145489646546311,-0.05539936351074962
207,1598870186103221628,1598870186.1032217,0.029986388000000003,-0.291418069222108,0.0661459867107425,-0.08153536503040289,0.0027466101704062052,-0.0004944903985957847,-0.05775803213685287
208,1598870186113073550,1598870186.1130738,0.009851922,-0.12783572439885357,0.1338377508751678,-0.09302337940290273,0.0027640700056810446,-0.0004894989955576446,-0.058181611470295276
209,1598870186133260011,1598870186.1332603,0.020186461000000003,-0.06825303580381908,0.03669599441468673,-0.05632616543405257,0.0028715740173685194,-0.00046680382619320436,-0.05794844164131656
210,1598870186153460117,1598870186.1534603,0.020200106000000002,0.060475189255657466,0.15381252009452392,-0.08991873415647385,0.002868815503751445,-0.0004807079801375334,-0.05775418151352033
211,1598870186173121529,1598870186.1731217,0.019661412,0.013553164237817219,0.19640789395969674,-0.05393512036195436,0.0028737471452955667,-0.00048071158742755174,-0.05730624131317907
212,1598870186193443317,1598870186.1934435,0.020321788,-0.08349564942099218,0.19229764711692215,-0.029137589532484867,0.003066504846037223,-0.0004100365547970448,-0.05663082135675142
213,1598870186213455304,1598870186.2134554,0.020011987000000002,0.06931741461777322,0.17228417824107886,-0.036463676939078773,0.0032223183102335355,-0.0002905793003044815,-0.05514394610843521
214,1598870186233244775,1598870186.2332447,0.019789471000000003,-0.052163435381698806,0.0032409727702544283,0.016335004558889935,0.0030005987984751776,-0.0003621777276685437,-0.05461231984936535
215,1598870186252797065,1598870186.2527974,0.01955229,-0.05403850953950433,-0.050088330326443185,0.06290564283795116,0.0030591219384973676,-0.0003465719804424527,-0.054606730600909224
216,1598870186272909057,1598870186.2729092,0.020111992000000002,-0.010733400508760654,-0.06477196343936162,0.09034386115386403,0.003010727443961534,-0.00037797930765276917,-0.054609023827091506
217,1598870186293436242,1598870186.2934363,0.020527185,-0.06538503216383888,0.014641658921020931,0.09770742121735584,0.003021878268547829,-0.0003886330384141448,-0.05456731506070643
218,1598870186312627852,1598870186.312628,0.01919161,-0.11376160078220385,-0.032203202137511384,0.05071851481270899,0.003023631255617811,-0.0004025722499536778,-0.054568408274536365
219,1598870186332561193,1598870186.3325613,0.019933341,-0.009049500446028425,-0.04487007023351569,-0.013695633295404635,0.0029986367255961217,-0.0004040174119365698,-0.05453712512899637
220,1598870186352984452,1598870186.3529847,0.020423259000000003,0.04698953938751245,0.015321695710912804,-0.017917394706276246,0.0029955986820590507,-0.00040317673283949025,-0.05454619444935225
221,1598870186382425070,1598870186.382425,0.029440618,0.049729933576386075,-0.01540808270393732,-0.04671986870313833,0.002995218549033747,-0.00040004473790554256,-0.05451664492625656
222,1598870186393254661,1598870186.3932548,0.010829591000000001,0.11670341296690565,-0.13062167842284908,-0.12795388586095957,0.0029888106854577753,-0.0004042413107550981,-0.0545307384010679
223,1598870186423409115,1598870186.4234092,0.030154454,-0.06132075103834077,-0.013561143988831388,-0.18341209453336133,0.002985001955843494,-0.0003971431808235522,-0.054557125497426785
224,1598870186442636717,1598870186.442637,0.019227602,-0.1103370881926065,-0.08292127625568928,-0.2229776554917787,0.002985533760893304,-0.0003884207421927761,-0.054549454906169456
225,1598870186503270411,1598870186.5032704,0.060633694,-0.12837413820180266,-0.09300386269026668,-0.10414929233238747,0.0029873252001997195,-0.00041389483802733626,-0.05461505290278449
226,1598870186622852478,1598870186.6228526,0.11958206700000001,-0.16305006460547808,-0.05492528475901626,0.005213994640851544,0.0030348059625076996,-0.00035374453767090576,-0.05459384064011547
227,1598870186622967306,1598870186.6229675,0.000114828,-0.005126924506191488,0.015115661912098583,0.05028682290006804,0.0030348515556397706,-0.00035368677868694926,-0.05459382027116086
228,1598870186643313259,1598870186.6433132,0.020345953,-0.02448504956608873,0.09869156021587587,0.059127945244333194,0.0030308453856722852,-0.000353625179009559,-0.05461374369639075
229,1598870186652950762,1598870186.652951,0.009637503,-0.12328774388438052,0.2663035641392768,0.055187817503119,0.003028039614552115,-0.0003502619649737288,-0.05461097635552712
230,1598870186653065080,1598870186.653065,0.00011431800000000001,-0.05454649551700779,0.16317248662953165,-0.021040427605328628,0.003028006333094987,-0.0003502220712479217,-0.05461094352992151
231,1598870186653146786,1598870186.653147,8.170600000000001e-05,-0.26662461546762717,-0.24771930867094138,0.011674440244760541,0.0030279825459859047,-0.0003501935581812058,-0.05461092006862116
232,1598870186683110349,1598870186.6831105,0.029963563000000002,-0.4373754696607432,-0.27425820982038734,0.008069036663504173,0.0030446500600428764,-0.00035652946635345776,-0.05460977541037633
233,1598870186683538868,1598870186.6835392,0.00042851900000000004,-0.5535646300040147,-0.2980504148052008,0.020363971179761284,0.0030448884277715785,-0.000356620078308854,-0.0546097590402335
234,1598870186683773849,1598870186.683774,0.00023498100000000002,-0.5128177778391707,-0.195841107824214,-0.10985468898111131,0.003045019138165421,-0.00035666976592571814,-0.05460975006356607
235,1598870186693356647,1598870186.6933568,0.009582798,-0.37533278960448874,-0.07065310601102952,-0.17270238298822266,0.00304560818017539,-0.00035418032011963675,-0.05461384841651292
236,1598870186712612812,1598870186.7126129,0.019256165000000002,-0.250103382391156,-0.10532041319888347,-0.17581978591278524,0.0030678324296756357,-0.00034948871818354547,-0.054607751607653056
237,1598870186732575674,1598870186.732576,0.019962862,-0.1642302944081667,-0.24276270269008174,-0.1268177527244832,0.003230832972184919,-0.00024288884483856515,-0.054587533313408876
238,1598870186752569394,1598870186.7525694,0.01999372,-0.2313685785023192,-0.13017039412378378,-0.11521423030668244,0.003438429380260165,-0.00015379542392448896,-0.054541883886199675
